,video,Short-term-pred,Long-term-pred,Short-term-true,Long-term-true
900,video7128.webm,0.79917055,0.70678234,0.752,0.818
901,video7129.webm,0.81887996,0.7269785,0.654,0.769
902,video7131.webm,0.776433,0.6928906,0.86,0.529
903,video7132.webm,0.8808557,0.7830572,0.9259999999999999,0.8
904,video7133.webm,0.83683157,0.7373956,0.8190000000000001,0.615
905,video7134.webm,0.9688429,0.90383846,0.8340000000000001,0.769
906,video7135.webm,0.82479525,0.7317761,0.856,0.667
907,video7136.webm,0.9510585,0.8670466,0.927,1.0
908,video7138.webm,0.89425415,0.7996328,0.9229999999999999,0.9
909,video7140.webm,0.7661278,0.68327534,0.878,0.5710000000000001
910,video7141.webm,0.9465498,0.86055136,0.752,0.9
911,video7142.webm,0.8527917,0.75172424,0.877,0.833
912,video7143.webm,0.89119875,0.79060537,0.983,0.8
913,video7144.webm,0.7505228,0.6688844,0.804,0.6
914,video7145.webm,0.79268813,0.69916457,0.7120000000000001,0.8
915,video7146.webm,0.8472482,0.7488631,0.861,0.727
916,video7147.webm,0.79156363,0.6967794,0.889,0.769
917,video7148.webm,0.9010459,0.8099253,0.835,0.6920000000000001
918,video7149.webm,0.929004,0.83769816,0.9840000000000001,0.9
919,video7150.webm,0.87661,0.78232104,0.948,0.909
920,video7151.webm,0.921183,0.82660365,0.777,0.6
921,video7152.webm,0.8947009,0.7953272,0.8640000000000001,0.778
922,video7153.webm,0.9747014,0.90913075,0.693,0.733
923,video7154.webm,0.9252392,0.8327502,0.9520000000000001,0.867
924,video7155.webm,0.8703393,0.77493805,0.7709999999999999,0.75
925,video7156.webm,0.875828,0.7792288,0.804,0.667
926,video7157.webm,0.9130505,0.8172053,0.83,0.643
927,video7159.webm,0.7897148,0.6994688,0.8290000000000001,0.7140000000000001
928,video7160.webm,0.93311,0.84008336,0.665,0.917
929,video7161.webm,0.86120534,0.7694212,0.8640000000000001,0.9
930,video7162.webm,0.8129111,0.7169279,0.835,0.75
931,video7163.webm,0.7949822,0.70856506,0.836,1.0
932,video7164.webm,0.92230606,0.83248365,0.966,0.8
933,video7165.webm,0.9167793,0.8195896,0.75,0.682
934,video7166.webm,0.890645,0.7891474,0.775,0.6
935,video7167.webm,0.78375125,0.6960902,0.983,1.0
936,video7168.webm,0.9101991,0.8122969,0.953,0.5
937,video7170.webm,0.829219,0.7400253,0.895,0.7859999999999999
938,video7172.webm,0.8624118,0.75516176,0.8959999999999999,0.846
939,video7173.webm,0.9012599,0.80211926,0.956,0.8
940,video7174.webm,0.78533655,0.6943902,0.9259999999999999,0.733
941,video7175.webm,0.8383088,0.7422153,0.737,0.727
942,video7176.webm,0.8321234,0.73702186,0.7809999999999999,0.643
943,video7177.webm,0.8203088,0.72300243,0.7390000000000001,0.8
944,video7179.webm,0.8570332,0.76133144,0.951,0.889
945,video7180.webm,0.9643072,0.89239454,0.983,0.9
946,video7181.webm,0.7976574,0.70729834,0.86,0.867
947,video7183.webm,0.87848914,0.7769709,0.925,0.684
948,video7184.webm,0.7211959,0.6539056,0.9540000000000001,1.0
949,video7185.webm,0.9238049,0.8339761,0.888,0.8
950,video7188.webm,0.86504376,0.76714844,0.684,0.8
951,video7189.webm,0.8392569,0.7435618,0.9,0.9
952,video7191.webm,0.9540134,0.8714665,0.95,0.6
953,video7192.webm,0.91085017,0.8132452,0.8959999999999999,0.353
954,video7193.webm,0.8946332,0.79582995,0.797,1.0
955,video7194.webm,0.9253516,0.8353199,0.8909999999999999,0.9329999999999999
956,video7195.webm,0.8519867,0.75243956,0.985,0.9
957,video7196.webm,0.957487,0.87825435,0.92,0.455
958,video7197.webm,0.89775467,0.7953744,0.9229999999999999,0.833
959,video7198.webm,0.8665144,0.7721843,0.951,0.8240000000000001
960,video7199.webm,0.9576001,0.877936,0.802,0.5
961,video7200.webm,0.9430976,0.8544144,0.862,0.909
962,video7201.webm,0.83407736,0.73640686,0.893,1.0
963,video7202.webm,0.95027435,0.8664536,0.807,0.7859999999999999
964,video7203.webm,0.7837388,0.69655216,0.863,0.857
965,video7204.webm,0.8665643,0.76810133,0.924,0.643
966,video7205.webm,0.92734104,0.83313274,0.866,1.0
967,video7206.webm,0.8738624,0.7755703,0.894,0.909
968,video7207.webm,0.82921576,0.73448,0.893,0.667
969,video7208.webm,0.85641277,0.7630074,0.794,0.7
970,video7209.webm,0.9091287,0.8093647,0.775,0.667
971,video7210.webm,0.7683386,0.68409145,0.7390000000000001,0.556
972,video7211.webm,0.7756036,0.6903209,0.953,0.8
973,video7213.webm,0.73563755,0.6618221,0.8290000000000001,0.583
974,video7214.webm,0.83727515,0.7415099,0.892,0.9229999999999999
975,video7215.webm,0.8644577,0.7654203,0.9159999999999999,0.706
976,video7216.webm,0.8178605,0.725858,0.9209999999999999,0.818
977,video7217.webm,0.86632705,0.76648116,0.804,0.727
978,video7218.webm,0.93595535,0.8478093,0.9229999999999999,0.8
979,video7219.webm,0.8814783,0.78035927,0.825,0.667
980,video7220.webm,0.9034393,0.8095849,0.8079999999999999,0.727
981,video7221.webm,0.84977126,0.7465228,0.951,0.846
982,video7222.webm,0.8688669,0.7652116,0.78,0.636
983,video7223.webm,0.72593975,0.6549822,0.955,0.929
984,video7224.webm,0.93778247,0.84632164,0.8109999999999999,0.667
985,video7225.webm,0.95205736,0.86875343,0.895,0.6
986,video7226.webm,0.8915451,0.7981751,0.953,0.9229999999999999
987,video7227.webm,0.9034488,0.8088001,0.866,0.625
988,video7229.webm,0.9224251,0.8275246,0.868,0.818
989,video7230.webm,0.8723713,0.7740634,0.895,0.615
990,video7231.webm,0.92695665,0.8288298,0.655,0.778
991,video7233.webm,0.76314497,0.6790252,0.863,0.364
992,video7235.webm,0.8998481,0.8016126,0.778,0.4
993,video7237.webm,0.8906138,0.7975986,0.7659999999999999,0.667
994,video7238.webm,0.86468923,0.77215946,0.866,1.0
995,video7239.webm,0.83657646,0.73899,0.863,0.917
996,video7240.webm,0.91775143,0.83000445,0.893,0.667
997,video7241.webm,0.90356565,0.80896556,0.9520000000000001,0.929
998,video7242.webm,0.67037714,0.61774296,0.802,0.455
999,video7243.webm,0.91065645,0.8122059,0.858,0.9329999999999999
1000,video7244.webm,0.8483032,0.7493299,0.955,0.857
1001,video7245.webm,0.95367557,0.8712703,0.835,1.0
1002,video7246.webm,0.8688477,0.7703314,0.535,0.722
1003,video7248.webm,0.9301466,0.83785313,0.9229999999999999,0.9
1004,video7249.webm,0.78511447,0.69847006,0.866,0.938
1005,video7250.webm,0.8534249,0.75218797,0.802,0.667
1006,video7251.webm,0.88387614,0.78783506,0.836,0.7
1007,video7253.webm,0.85136473,0.75316334,0.9520000000000001,0.667
1008,video7255.webm,0.9321908,0.8406277,0.8640000000000001,0.857
1009,video7256.webm,0.92658406,0.8410381,0.865,0.7
1010,video7257.webm,0.8751957,0.7708927,0.982,0.882
1011,video7258.webm,0.9655657,0.888472,0.871,0.75
1012,video7259.webm,0.91074526,0.81922984,0.9540000000000001,0.667
1013,video7260.webm,0.941727,0.8483039,0.945,0.455
1014,video7261.webm,0.9143411,0.82252896,0.904,0.889
1015,video7262.webm,0.8374649,0.73873854,0.6920000000000001,0.7
1016,video7263.webm,0.77480125,0.68775547,0.865,0.833
1017,video7264.webm,0.929004,0.83769816,0.9229999999999999,1.0
1018,video7265.webm,0.89333695,0.7999767,0.723,0.818
1019,video7266.webm,0.90268135,0.80589384,0.961,0.846
1020,video7267.webm,0.86989963,0.7712007,0.956,0.727
1021,video7269.webm,0.81959677,0.730783,0.953,0.846
1022,video7270.webm,0.86373913,0.7653085,0.95,0.9329999999999999
1023,video7271.webm,0.84848756,0.75126696,0.775,0.667
1024,video7273.webm,0.85317874,0.7526127,0.83,0.6
1025,video7274.webm,0.88189775,0.7787014,0.805,0.9229999999999999
1026,video7275.webm,0.92007935,0.8217682,0.799,0.643
1027,video7276.webm,0.78916633,0.7056886,0.893,0.917
1028,video7278.webm,0.83769953,0.7410919,0.8270000000000001,0.6
1029,video7279.webm,0.92042696,0.826797,0.9179999999999999,0.9
1030,video7281.webm,0.9082364,0.8115016,0.8590000000000001,0.6920000000000001
1031,video7283.webm,0.9565836,0.87859523,0.8909999999999999,0.895
1032,video7285.webm,0.91280717,0.81630385,0.885,1.0
1033,video7286.webm,0.8858959,0.78876907,0.826,0.6
1034,video7287.webm,0.8887422,0.79104793,0.861,0.563
1035,video7288.webm,0.8103117,0.7127893,0.895,0.563
1036,video7289.webm,0.81278265,0.72259176,0.7440000000000001,0.929
1037,video7290.webm,0.86988294,0.7707749,0.835,0.6920000000000001
1038,video7291.webm,0.7890724,0.6971433,0.927,0.727
1039,video7292.webm,0.83301365,0.738717,0.8340000000000001,0.667
1040,video7293.webm,0.7174107,0.64395756,0.982,1.0
1041,video7295.webm,0.8959309,0.8026861,0.535,0.455
1042,video7296.webm,0.96844816,0.89770806,0.833,0.833
1043,video7297.webm,0.82963955,0.737707,0.8440000000000001,0.6920000000000001
1044,video7298.webm,0.85672414,0.75288963,0.9540000000000001,0.846
1045,video7299.webm,0.8104031,0.71924865,0.878,0.769
1046,video7300.webm,0.8973088,0.7979722,0.868,1.0
1047,video7301.webm,0.89802617,0.80108523,0.927,1.0
1048,video7302.webm,0.957487,0.87825435,0.917,0.75
1049,video7303.webm,0.9421686,0.8579769,0.895,0.917
1050,video7304.webm,0.91197085,0.8155631,0.98,0.929
1051,video7305.webm,0.8933456,0.7954211,0.958,0.727
1052,video7306.webm,0.77512836,0.68961656,0.7959999999999999,0.9440000000000001
1053,video7307.webm,0.7804328,0.6933154,0.8390000000000001,0.769
1054,video7308.webm,0.93937504,0.84985936,0.889,0.9229999999999999
1055,video7309.webm,0.8419299,0.7425314,0.779,0.769
1056,video7310.webm,0.9116321,0.8178538,0.893,0.8640000000000001
1057,video7311.webm,0.8266732,0.72775835,0.81,0.8
1058,video7312.webm,0.90988266,0.8158114,0.951,1.0
1059,video7313.webm,0.89526856,0.8020134,0.804,0.833
1060,video7314.webm,0.85169923,0.7536911,0.885,0.5710000000000001
1061,video7315.webm,0.8070849,0.7167031,0.9520000000000001,1.0
1062,video7317.webm,0.82147646,0.72123563,0.897,0.8
1063,video7318.webm,0.90211785,0.8017373,0.866,0.545
1064,video7319.webm,0.8509597,0.75006473,0.7959999999999999,0.556
1065,video7320.webm,0.8932911,0.78802204,0.956,0.5379999999999999
1066,video7321.webm,0.8109083,0.7158592,0.924,0.818
1067,video7322.webm,0.95562637,0.8778559,0.833,0.7
1068,video7324.webm,0.95364845,0.86959904,0.9229999999999999,0.556
1069,video7325.webm,0.93254024,0.8435976,0.9540000000000001,1.0
1070,video7328.webm,0.84837794,0.7457105,0.9229999999999999,0.9329999999999999
1071,video7329.webm,0.87064004,0.77207077,0.982,0.917
1072,video7331.webm,0.9005842,0.8027879,0.8270000000000001,1.0
1073,video7333.webm,0.94031036,0.8464287,0.81,0.9
1074,video7334.webm,0.9294704,0.84018326,0.89,0.737
1075,video7335.webm,0.8143811,0.72321826,0.77,0.636
1076,video7336.webm,0.9085645,0.8173934,0.982,0.778
1077,video7337.webm,0.8925536,0.790671,0.83,0.7
1078,video7338.webm,0.9003671,0.8013999,0.898,0.778
1079,video7339.webm,0.8565589,0.7639219,0.81,0.615
1080,video7341.webm,0.85557973,0.76385343,0.7340000000000001,0.846
1081,video7342.webm,0.93770695,0.8504724,0.863,0.9229999999999999
1082,video7343.webm,0.84174365,0.74020004,0.9540000000000001,1.0
1083,video7344.webm,0.87503994,0.774939,0.855,0.5
1084,video7345.webm,0.9514416,0.8686063,0.695,0.5
1085,video7346.webm,0.8041475,0.7122476,0.92,0.857
1086,video7347.webm,0.81601477,0.7274717,0.5660000000000001,0.737
1087,video7348.webm,0.85718304,0.75805616,0.775,0.5
1088,video7349.webm,0.9324516,0.8445314,0.809,0.9
1089,video7350.webm,0.91395575,0.8204826,0.838,0.9
1090,video7351.webm,0.9100357,0.8154887,0.9540000000000001,0.583
1091,video7352.webm,0.816846,0.7225322,0.9229999999999999,0.9
1092,video7355.webm,0.8178583,0.72338146,0.667,0.5
1093,video7358.webm,0.917361,0.82660973,0.8959999999999999,0.545
1094,video7359.webm,0.80785155,0.71489936,0.867,0.545
1095,video7360.webm,0.7972651,0.7069411,0.922,0.917
1096,video7361.webm,0.9382347,0.84724504,0.9259999999999999,1.0
1097,video7362.webm,0.8162001,0.7248919,0.88,0.9
1098,video7363.webm,0.7657423,0.6794969,0.9179999999999999,0.6920000000000001
1099,video7364.webm,0.8611539,0.7634585,0.8909999999999999,0.9
1100,video7365.webm,0.8701346,0.7671495,0.8590000000000001,0.875
1101,video7367.webm,0.8404288,0.74077106,0.858,1.0
1102,video7370.webm,0.8759182,0.77642244,0.951,0.938
1103,video7372.webm,0.82423764,0.7300972,0.96,1.0
1104,video7373.webm,0.80141515,0.71081257,0.9540000000000001,0.917
1105,video7374.webm,0.9560647,0.87436175,0.893,0.846
1106,video7375.webm,0.90641874,0.80115366,0.777,0.833
1107,video7376.webm,0.8793913,0.77447045,0.924,0.7859999999999999
1108,video7377.webm,0.8934221,0.7976495,0.872,0.583
1109,video7378.webm,0.90404993,0.8115895,0.893,0.75
1110,video7380.webm,0.8407434,0.7423803,0.897,0.9
1111,video7381.webm,0.88860637,0.78921986,0.889,0.6920000000000001
1112,video7382.webm,0.8758904,0.7734392,0.72,0.818
1113,video7383.webm,0.9559,0.88025284,0.888,0.75
1114,video7385.webm,0.88809836,0.79233986,0.893,0.6
1115,video7386.webm,0.93880934,0.85283124,0.866,0.909
1116,video7387.webm,0.8866616,0.79059494,0.863,0.727
1117,video7388.webm,0.7509527,0.66991425,0.866,0.5
1118,video7389.webm,0.73492724,0.6607206,0.861,0.75
1119,video7390.webm,0.783944,0.69245934,0.866,0.444
1120,video7391.webm,0.87857723,0.7807279,0.8079999999999999,0.765
1121,video7392.webm,0.94505334,0.8545952,0.8340000000000001,0.5
1122,video7394.webm,0.9504938,0.86832273,0.868,0.6920000000000001
1123,video7396.webm,0.81578743,0.718696,0.9840000000000001,0.9
1124,video7397.webm,0.9130601,0.8132154,0.938,1.0
1125,video7398.webm,0.88223445,0.78316045,0.7659999999999999,0.8420000000000001
1126,video7399.webm,0.9621161,0.88706416,0.8690000000000001,0.833
1127,video7400.webm,0.8308923,0.7372063,0.655,0.8420000000000001
1128,video7401.webm,0.90794563,0.8088665,0.95,0.727
1129,video7402.webm,0.8496765,0.753966,0.9540000000000001,0.5
1130,video7404.webm,0.8492897,0.7513014,0.8009999999999999,0.75
1131,video7405.webm,0.95817006,0.88568306,0.8109999999999999,0.5710000000000001
1132,video7406.webm,0.8573642,0.75939643,0.895,0.909
1133,video7407.webm,0.90641874,0.80115366,0.845,0.5710000000000001
1134,video7408.webm,0.8256212,0.7273124,0.86,0.889
1135,video7409.webm,0.8418572,0.7400212,0.6459999999999999,0.5
1136,video7410.webm,0.84176445,0.7463916,0.716,0.583
1137,video7411.webm,0.85091805,0.75165206,0.9229999999999999,0.769
1138,video7414.webm,0.83748746,0.73465544,0.831,0.909
1139,video7415.webm,0.90819174,0.80862796,0.955,0.636
1140,video7416.webm,0.9237429,0.82901,0.893,0.8
1141,video7417.webm,0.7782925,0.7012069,0.777,0.769
1142,video7419.webm,0.91311884,0.81747067,0.9179999999999999,0.846
1143,video7421.webm,0.8832407,0.78640664,0.838,0.9
1144,video7422.webm,0.974169,0.9119177,0.8640000000000001,0.833
1145,video7423.webm,0.8202872,0.7206708,0.903,0.875
1146,video7424.webm,0.88371503,0.77797323,0.8320000000000001,0.818
1147,video7426.webm,0.89322376,0.8009668,0.758,0.6
1148,video7427.webm,0.8934002,0.7960654,0.868,0.917
1149,video7428.webm,0.8081761,0.71731174,0.653,0.545
1150,video7429.webm,0.9148549,0.82344145,0.506,0.5329999999999999
1151,video7431.webm,0.90665114,0.8108373,0.982,1.0
1152,video7432.webm,0.82413805,0.73017764,0.9129999999999999,0.722
1153,video7433.webm,0.9217598,0.82843214,0.9840000000000001,0.909
1154,video7434.webm,0.76014996,0.68406737,0.8140000000000001,0.769
1155,video7435.webm,0.9283327,0.8358374,0.982,0.8
1156,video7436.webm,0.89984053,0.7958149,0.9840000000000001,1.0
1157,video7437.webm,0.8452449,0.74821854,0.7120000000000001,0.846
1158,video7438.webm,0.9364363,0.8436167,0.77,0.929
1159,video7439.webm,0.9430307,0.8633311,0.8,0.75
1160,video7442.webm,0.8617101,0.7688361,0.873,0.6920000000000001
1161,video7443.webm,0.9217197,0.8273698,0.9540000000000001,0.833
1162,video7444.webm,0.95699435,0.8822354,0.9520000000000001,0.909
1163,video7445.webm,0.91624,0.8229567,0.8029999999999999,0.895
1164,video7446.webm,0.8677185,0.7669802,0.868,1.0
1165,video7447.webm,0.8915856,0.7941046,0.857,0.917
1166,video7448.webm,0.9181701,0.8275908,0.892,0.818
1167,video7451.webm,0.90592074,0.80506235,0.9229999999999999,0.7
1168,video7452.webm,0.78310573,0.7018053,0.867,0.9
1169,video7453.webm,0.9285083,0.83569497,0.898,0.833
1170,video7454.webm,0.85497457,0.7564342,0.799,0.9
1171,video7456.webm,0.8470588,0.74990624,0.84,0.6920000000000001
1172,video7457.webm,0.96955395,0.9009035,0.983,0.846
1173,video7458.webm,0.84015,0.7447555,0.836,0.909
1174,video7461.webm,0.7745675,0.68975526,0.863,0.917
1175,video7462.webm,0.9280371,0.8301065,0.748,0.5329999999999999
1176,video7463.webm,0.91810787,0.8175034,0.9520000000000001,0.7
1177,video7465.webm,0.92120016,0.8263989,0.98,0.7859999999999999
1178,video7466.webm,0.8844274,0.78487533,0.894,0.909
1179,video7468.webm,0.75424147,0.6726983,0.7190000000000001,0.9229999999999999
1180,video7469.webm,0.70674586,0.63808125,0.807,0.941
1181,video7470.webm,0.90768766,0.8098282,0.865,0.765
1182,video7471.webm,0.7465074,0.6677332,0.8640000000000001,0.846
1183,video7472.webm,0.9127615,0.81615704,0.922,0.727
1184,video7473.webm,0.76938355,0.6849675,0.828,0.8
1185,video7474.webm,0.85106707,0.75319,0.8420000000000001,0.8
1186,video7475.webm,0.8890294,0.7934953,0.741,0.85
1187,video7477.webm,0.8419138,0.74794686,0.927,0.897
1188,video7478.webm,0.92835474,0.83756244,0.892,0.833
1189,video7479.webm,0.92418724,0.83477956,0.8390000000000001,0.8
1190,video7480.webm,0.9516134,0.868549,0.889,0.833
1191,video7481.webm,0.7803769,0.6932407,0.9229999999999999,0.846
1192,video7483.webm,0.82573664,0.7269883,0.812,0.8
1193,video7485.webm,0.8599964,0.7577419,0.922,0.833
1194,video7486.webm,0.78317046,0.6927279,0.8,0.636
1195,video7488.webm,0.78916633,0.7056886,0.9209999999999999,1.0
1196,video7489.webm,0.84170854,0.7450895,0.909,0.8390000000000001
1197,video7491.webm,0.9548451,0.87662745,0.713,0.818
1198,video7492.webm,0.90603995,0.81335294,0.9540000000000001,1.0
1199,video7493.webm,0.80309576,0.7051227,0.953,0.615
