,video,Short-term-pred,Long-term-pred,Short-term-true,Long-term-true
899,video7127.webm,0.8712431,0.7658742,0.9229999999999999,0.789
900,video7128.webm,0.7988558,0.7063993,0.752,0.818
901,video7129.webm,0.8186523,0.72657794,0.654,0.769
902,video7131.webm,0.77630776,0.69262433,0.86,0.529
903,video7132.webm,0.88078,0.7825584,0.9259999999999999,0.8
904,video7133.webm,0.8366822,0.73705363,0.8190000000000001,0.615
905,video7134.webm,0.96894884,0.9034635,0.8340000000000001,0.769
906,video7135.webm,0.8245679,0.7314422,0.856,0.667
907,video7136.webm,0.951022,0.8665794,0.927,1.0
908,video7138.webm,0.89430845,0.79922724,0.9229999999999999,0.9
909,video7140.webm,0.7656768,0.682894,0.878,0.5710000000000001
910,video7141.webm,0.94654346,0.86015904,0.752,0.9
911,video7142.webm,0.85278326,0.7515389,0.877,0.833
912,video7143.webm,0.89136803,0.79048395,0.983,0.8
913,video7144.webm,0.75031507,0.66870284,0.804,0.6
914,video7145.webm,0.7924299,0.69895947,0.7120000000000001,0.8
915,video7146.webm,0.8470267,0.74843866,0.861,0.727
916,video7147.webm,0.7912443,0.6964625,0.889,0.769
917,video7148.webm,0.9011032,0.8094928,0.835,0.6920000000000001
918,video7149.webm,0.9290311,0.83733535,0.9840000000000001,0.9
919,video7150.webm,0.8766157,0.7818817,0.948,0.909
920,video7151.webm,0.92128396,0.8264111,0.777,0.6
921,video7152.webm,0.8945466,0.7948554,0.8640000000000001,0.778
922,video7153.webm,0.9747603,0.9087621,0.693,0.733
923,video7154.webm,0.92526865,0.8322824,0.9520000000000001,0.867
924,video7155.webm,0.8702874,0.7746089,0.7709999999999999,0.75
925,video7156.webm,0.8758863,0.7789829,0.804,0.667
926,video7157.webm,0.9132147,0.816955,0.83,0.643
927,video7159.webm,0.78931946,0.6989968,0.8290000000000001,0.7140000000000001
928,video7160.webm,0.9331812,0.83983064,0.665,0.917
929,video7161.webm,0.8610751,0.76894426,0.8640000000000001,0.9
930,video7162.webm,0.8126267,0.7166077,0.835,0.75
931,video7163.webm,0.7948524,0.7082602,0.836,1.0
932,video7164.webm,0.9223016,0.83196247,0.966,0.8
933,video7165.webm,0.9167489,0.81919265,0.75,0.682
934,video7166.webm,0.8907857,0.7890135,0.775,0.6
935,video7167.webm,0.7834984,0.6957646,0.983,1.0
936,video7168.webm,0.9101281,0.8118825,0.953,0.5
937,video7170.webm,0.82873464,0.73926514,0.895,0.7859999999999999
938,video7172.webm,0.86234677,0.754956,0.8959999999999999,0.846
939,video7173.webm,0.9013185,0.8018756,0.956,0.8
940,video7174.webm,0.7851647,0.69419,0.9259999999999999,0.733
941,video7175.webm,0.83822286,0.7419543,0.737,0.727
942,video7176.webm,0.8319957,0.7367176,0.7809999999999999,0.643
943,video7177.webm,0.82014126,0.72263145,0.7390000000000001,0.8
944,video7179.webm,0.8571936,0.76111895,0.951,0.889
945,video7180.webm,0.9644866,0.89228773,0.983,0.9
946,video7181.webm,0.79738927,0.70693934,0.86,0.867
947,video7183.webm,0.8784008,0.7765995,0.925,0.684
948,video7184.webm,0.72091293,0.6537049,0.9540000000000001,1.0
949,video7185.webm,0.9238264,0.8334476,0.888,0.8
950,video7188.webm,0.86494434,0.7668277,0.684,0.8
951,video7189.webm,0.839283,0.74336606,0.9,0.9
952,video7191.webm,0.95405865,0.8710595,0.95,0.6
953,video7192.webm,0.9109999,0.8130548,0.8959999999999999,0.353
954,video7193.webm,0.89454085,0.79547095,0.797,1.0
955,video7194.webm,0.9254478,0.83498514,0.8909999999999999,0.9329999999999999
956,video7195.webm,0.8519245,0.75210047,0.985,0.9
957,video7196.webm,0.95757407,0.8779322,0.92,0.455
958,video7197.webm,0.8977723,0.7951302,0.9229999999999999,0.833
959,video7198.webm,0.8664041,0.7717346,0.951,0.8240000000000001
960,video7199.webm,0.95767313,0.8776668,0.802,0.5
961,video7200.webm,0.943238,0.854174,0.862,0.909
962,video7201.webm,0.8339772,0.73612076,0.893,1.0
963,video7202.webm,0.9503852,0.86621237,0.807,0.7859999999999999
964,video7203.webm,0.7834323,0.6961887,0.863,0.857
965,video7204.webm,0.86656976,0.76788086,0.924,0.643
966,video7205.webm,0.9273022,0.832744,0.866,1.0
967,video7206.webm,0.8738432,0.7752458,0.894,0.909
968,video7207.webm,0.82911503,0.73412716,0.893,0.667
969,video7208.webm,0.8564731,0.7627858,0.794,0.7
970,video7209.webm,0.90909314,0.8090148,0.775,0.667
971,video7210.webm,0.7681664,0.6838984,0.7390000000000001,0.556
972,video7211.webm,0.77533484,0.69005764,0.953,0.8
973,video7213.webm,0.73555183,0.6617012,0.8290000000000001,0.583
974,video7214.webm,0.8372121,0.7412355,0.892,0.9229999999999999
975,video7215.webm,0.86452115,0.76523787,0.9159999999999999,0.706
976,video7216.webm,0.8176364,0.725461,0.9209999999999999,0.818
977,video7217.webm,0.8662438,0.7661052,0.804,0.727
978,video7218.webm,0.93597436,0.8474629,0.9229999999999999,0.8
979,video7219.webm,0.88157725,0.7801708,0.825,0.667
980,video7220.webm,0.90357924,0.8093376,0.8079999999999999,0.727
981,video7221.webm,0.8495798,0.74610996,0.951,0.846
982,video7222.webm,0.8686883,0.7647457,0.78,0.636
983,video7223.webm,0.7256061,0.6547979,0.955,0.929
984,video7224.webm,0.93784976,0.8460467,0.8109999999999999,0.667
985,video7225.webm,0.95208967,0.86842906,0.895,0.6
986,video7226.webm,0.8915594,0.7978356,0.953,0.9229999999999999
987,video7227.webm,0.9035007,0.8084051,0.866,0.625
988,video7229.webm,0.92263937,0.82745147,0.868,0.818
989,video7230.webm,0.8724184,0.77377355,0.895,0.615
990,video7231.webm,0.9269826,0.8286015,0.655,0.778
991,video7233.webm,0.7629987,0.6788988,0.863,0.364
992,video7235.webm,0.89980906,0.801249,0.778,0.4
993,video7237.webm,0.8906764,0.7972425,0.7659999999999999,0.667
994,video7238.webm,0.86464906,0.771714,0.866,1.0
995,video7239.webm,0.8363719,0.7386024,0.863,0.917
996,video7240.webm,0.91778064,0.82954633,0.893,0.667
997,video7241.webm,0.903751,0.8087801,0.9520000000000001,0.929
998,video7242.webm,0.67002034,0.6176669,0.802,0.455
999,video7243.webm,0.9108087,0.81206435,0.858,0.9329999999999999
1000,video7244.webm,0.8481413,0.7488687,0.955,0.857
1001,video7245.webm,0.9537343,0.87094134,0.835,1.0
1002,video7246.webm,0.8688401,0.7699755,0.535,0.722
1003,video7248.webm,0.9301432,0.83746076,0.9229999999999999,0.9
1004,video7249.webm,0.7848993,0.698071,0.866,0.938
1005,video7250.webm,0.8534698,0.7520128,0.802,0.667
1006,video7251.webm,0.8840069,0.78754395,0.836,0.7
1007,video7253.webm,0.85117286,0.75270295,0.9520000000000001,0.667
1008,video7255.webm,0.93218875,0.840219,0.8640000000000001,0.857
1009,video7256.webm,0.92666215,0.84051836,0.865,0.7
1010,video7257.webm,0.8750917,0.7705939,0.982,0.882
1011,video7258.webm,0.9656631,0.88827646,0.871,0.75
1012,video7259.webm,0.9108234,0.81882477,0.9540000000000001,0.667
1013,video7260.webm,0.941785,0.8479925,0.945,0.455
1014,video7261.webm,0.91443765,0.82215774,0.904,0.889
1015,video7262.webm,0.8372932,0.738359,0.6920000000000001,0.7
1016,video7263.webm,0.7746067,0.6875777,0.865,0.833
1017,video7264.webm,0.9290311,0.83733535,0.9229999999999999,1.0
1018,video7265.webm,0.89332235,0.799474,0.723,0.818
1019,video7266.webm,0.90262985,0.805444,0.961,0.846
1020,video7267.webm,0.8699744,0.7710039,0.956,0.727
1021,video7269.webm,0.8193941,0.730364,0.953,0.846
1022,video7270.webm,0.86369646,0.76491797,0.95,0.9329999999999999
1023,video7271.webm,0.84844315,0.7509124,0.775,0.667
1024,video7273.webm,0.85300577,0.7522307,0.83,0.6
1025,video7274.webm,0.8817632,0.7782929,0.805,0.9229999999999999
1026,video7275.webm,0.9200994,0.82148266,0.799,0.643
1027,video7276.webm,0.7888315,0.7051997,0.893,0.917
1028,video7278.webm,0.8376353,0.74073064,0.8270000000000001,0.6
1029,video7279.webm,0.92041767,0.8264264,0.9179999999999999,0.9
1030,video7281.webm,0.9082407,0.8111377,0.8590000000000001,0.6920000000000001
1031,video7283.webm,0.9568366,0.878494,0.8909999999999999,0.895
1032,video7285.webm,0.9128263,0.81599057,0.885,1.0
1033,video7286.webm,0.8858844,0.78841895,0.826,0.6
1034,video7287.webm,0.88856447,0.79056066,0.861,0.563
1035,video7288.webm,0.8102258,0.7125352,0.895,0.563
1036,video7289.webm,0.81277514,0.72233075,0.7440000000000001,0.929
1037,video7290.webm,0.86983263,0.7704518,0.835,0.6920000000000001
1038,video7291.webm,0.7890733,0.6970579,0.927,0.727
1039,video7292.webm,0.832724,0.7383125,0.8340000000000001,0.667
1040,video7293.webm,0.7170328,0.64380974,0.982,1.0
1041,video7295.webm,0.89580953,0.8020743,0.535,0.455
1042,video7296.webm,0.96853006,0.89748514,0.833,0.833
1043,video7297.webm,0.82945895,0.7372987,0.8440000000000001,0.6920000000000001
1044,video7298.webm,0.85675657,0.7527252,0.9540000000000001,0.846
1045,video7299.webm,0.8104018,0.71910805,0.878,0.769
1046,video7300.webm,0.89726686,0.7976477,0.868,1.0
1047,video7301.webm,0.8981681,0.8009364,0.927,1.0
1048,video7302.webm,0.95757407,0.8779322,0.917,0.75
1049,video7303.webm,0.942255,0.8575238,0.895,0.917
1050,video7304.webm,0.9121477,0.81542873,0.98,0.929
1051,video7305.webm,0.89329875,0.79513,0.958,0.727
1052,video7306.webm,0.7749981,0.6893887,0.7959999999999999,0.9440000000000001
1053,video7307.webm,0.7802825,0.6931177,0.8390000000000001,0.769
1054,video7308.webm,0.9394657,0.84962153,0.889,0.9229999999999999
1055,video7309.webm,0.84179187,0.7421675,0.779,0.769
1056,video7310.webm,0.91169894,0.8174898,0.893,0.8640000000000001
1057,video7311.webm,0.82664555,0.7275462,0.81,0.8
1058,video7312.webm,0.9099901,0.81548095,0.951,1.0
1059,video7313.webm,0.89529884,0.8015496,0.804,0.833
1060,video7314.webm,0.85163146,0.7532215,0.885,0.5710000000000001
1061,video7315.webm,0.8066842,0.71613115,0.9520000000000001,1.0
1062,video7317.webm,0.82150835,0.721178,0.897,0.8
1063,video7318.webm,0.9021746,0.8015077,0.866,0.545
1064,video7319.webm,0.850952,0.74978936,0.7959999999999999,0.556
1065,video7320.webm,0.8932518,0.7877078,0.956,0.5379999999999999
1066,video7321.webm,0.8105742,0.71544576,0.924,0.818
1067,video7322.webm,0.9557322,0.87755686,0.833,0.7
1068,video7324.webm,0.95368934,0.8692683,0.9229999999999999,0.556
1069,video7325.webm,0.9327275,0.8433617,0.9540000000000001,1.0
1070,video7328.webm,0.8483974,0.7455826,0.9229999999999999,0.9329999999999999
1071,video7329.webm,0.8704998,0.7715739,0.982,0.917
1072,video7331.webm,0.90050375,0.8024093,0.8270000000000001,1.0
1073,video7333.webm,0.9403591,0.84613085,0.81,0.9
1074,video7334.webm,0.929691,0.8399829,0.89,0.737
1075,video7335.webm,0.8143455,0.72296834,0.77,0.636
1076,video7336.webm,0.9086788,0.81705403,0.982,0.778
1077,video7337.webm,0.89270866,0.79052067,0.83,0.7
1078,video7338.webm,0.90044814,0.80116105,0.898,0.778
1079,video7339.webm,0.8565135,0.7635709,0.81,0.615
1080,video7341.webm,0.85554636,0.7634909,0.7340000000000001,0.846
1081,video7342.webm,0.93772984,0.8500508,0.863,0.9229999999999999
1082,video7343.webm,0.8416847,0.7400238,0.9540000000000001,1.0
1083,video7344.webm,0.87491727,0.7745308,0.855,0.5
1084,video7345.webm,0.9514792,0.8682716,0.695,0.5
1085,video7346.webm,0.8037402,0.711787,0.92,0.857
1086,video7347.webm,0.8159915,0.7272134,0.5660000000000001,0.737
1087,video7348.webm,0.8570361,0.7576494,0.775,0.5
1088,video7349.webm,0.9325322,0.8441142,0.809,0.9
1089,video7350.webm,0.9139775,0.8201132,0.838,0.9
1090,video7351.webm,0.91012204,0.81508553,0.9540000000000001,0.583
1091,video7352.webm,0.8166565,0.7222093,0.9229999999999999,0.9
1092,video7355.webm,0.8177641,0.72316027,0.667,0.5
1093,video7358.webm,0.91736555,0.8261437,0.8959999999999999,0.545
1094,video7359.webm,0.80765474,0.7145598,0.867,0.545
1095,video7360.webm,0.7968788,0.7064968,0.922,0.917
1096,video7361.webm,0.93816936,0.84674585,0.9259999999999999,1.0
1097,video7362.webm,0.8161063,0.72465473,0.88,0.9
1098,video7363.webm,0.7653624,0.6791675,0.9179999999999999,0.6920000000000001
1099,video7364.webm,0.8610047,0.7629576,0.8909999999999999,0.9
1100,video7365.webm,0.86999655,0.7666542,0.8590000000000001,0.875
1101,video7367.webm,0.8401433,0.74027234,0.858,1.0
1102,video7370.webm,0.8758733,0.776091,0.951,0.938
1103,video7372.webm,0.8241999,0.72982764,0.96,1.0
1104,video7373.webm,0.80126786,0.7104952,0.9540000000000001,0.917
1105,video7374.webm,0.9561721,0.87408054,0.893,0.846
1106,video7375.webm,0.90648854,0.80096924,0.777,0.833
1107,video7376.webm,0.87930775,0.7741759,0.924,0.7859999999999999
1108,video7377.webm,0.8934175,0.7972243,0.872,0.583
1109,video7378.webm,0.90421224,0.81133294,0.893,0.75
1110,video7380.webm,0.84066164,0.74204576,0.897,0.9
1111,video7381.webm,0.88851666,0.7888484,0.889,0.6920000000000001
1112,video7382.webm,0.8761435,0.773479,0.72,0.818
1113,video7383.webm,0.9559509,0.87983346,0.888,0.75
1114,video7385.webm,0.88796246,0.79174554,0.893,0.6
1115,video7386.webm,0.93879217,0.8523214,0.866,0.909
1116,video7387.webm,0.88646865,0.79004836,0.863,0.727
1117,video7388.webm,0.7506156,0.66964984,0.866,0.5
1118,video7389.webm,0.7346225,0.6604724,0.861,0.75
1119,video7390.webm,0.7836672,0.6921688,0.866,0.444
1120,video7391.webm,0.87855214,0.78036803,0.8079999999999999,0.765
1121,video7392.webm,0.9452232,0.85453033,0.8340000000000001,0.5
1122,video7394.webm,0.9505468,0.8679645,0.868,0.6920000000000001
1123,video7396.webm,0.8155823,0.7184081,0.9840000000000001,0.9
1124,video7397.webm,0.9130564,0.81289136,0.938,1.0
1125,video7398.webm,0.882166,0.78284144,0.7659999999999999,0.8420000000000001
1126,video7399.webm,0.9622227,0.8867941,0.8690000000000001,0.833
1127,video7400.webm,0.83077586,0.7368257,0.655,0.8420000000000001
1128,video7401.webm,0.908126,0.80880606,0.95,0.727
1129,video7402.webm,0.84951246,0.75360185,0.9540000000000001,0.5
1130,video7404.webm,0.8491214,0.75094634,0.8009999999999999,0.75
1131,video7405.webm,0.95831484,0.8854176,0.8109999999999999,0.5710000000000001
1132,video7406.webm,0.85712254,0.7588308,0.895,0.909
1133,video7407.webm,0.90648854,0.80096924,0.845,0.5710000000000001
1134,video7408.webm,0.82546127,0.7270187,0.86,0.889
1135,video7409.webm,0.84182763,0.7398094,0.6459999999999999,0.5
1136,video7410.webm,0.8416735,0.74605334,0.716,0.583
1137,video7411.webm,0.8505026,0.7510319,0.9229999999999999,0.769
1138,video7414.webm,0.8372351,0.7342407,0.831,0.909
1139,video7415.webm,0.9081335,0.8081386,0.955,0.636
1140,video7416.webm,0.92377615,0.8287089,0.893,0.8
1141,video7417.webm,0.77808285,0.7008066,0.777,0.769
1142,video7419.webm,0.9133254,0.8173287,0.9179999999999999,0.846
1143,video7421.webm,0.8832971,0.7861905,0.838,0.9
1144,video7422.webm,0.9742831,0.9116291,0.8640000000000001,0.833
1145,video7423.webm,0.8203224,0.72060484,0.903,0.875
1146,video7424.webm,0.8837853,0.7778667,0.8320000000000001,0.818
1147,video7426.webm,0.893284,0.8005774,0.758,0.6
1148,video7427.webm,0.8934834,0.79578704,0.868,0.917
1149,video7428.webm,0.80796236,0.7169726,0.653,0.545
1150,video7429.webm,0.91493297,0.8230401,0.506,0.5329999999999999
1151,video7431.webm,0.90663475,0.810475,0.982,1.0
1152,video7432.webm,0.82402253,0.7299174,0.9129999999999999,0.722
1153,video7433.webm,0.9218412,0.8282145,0.9840000000000001,0.909
1154,video7434.webm,0.7602203,0.68395036,0.8140000000000001,0.769
1155,video7435.webm,0.92842007,0.83558583,0.982,0.8
1156,video7436.webm,0.8997867,0.7955295,0.9840000000000001,1.0
1157,video7437.webm,0.8450177,0.747668,0.7120000000000001,0.846
1158,video7438.webm,0.9365994,0.84347856,0.77,0.929
1159,video7439.webm,0.94312334,0.86293817,0.8,0.75
1160,video7442.webm,0.8616451,0.76848793,0.873,0.6920000000000001
1161,video7443.webm,0.9218515,0.82712895,0.9540000000000001,0.833
1162,video7444.webm,0.9570925,0.88190544,0.9520000000000001,0.909
1163,video7445.webm,0.9161949,0.8224397,0.8029999999999999,0.895
1164,video7446.webm,0.8674861,0.76640725,0.868,1.0
1165,video7447.webm,0.8916493,0.7937813,0.857,0.917
1166,video7448.webm,0.91832995,0.8272426,0.892,0.818
1167,video7451.webm,0.9058843,0.8047297,0.9229999999999999,0.7
1168,video7452.webm,0.7828208,0.70141596,0.867,0.9
1169,video7453.webm,0.9284694,0.8352662,0.898,0.833
1170,video7454.webm,0.85509765,0.75624883,0.799,0.9
1171,video7456.webm,0.8468259,0.7494519,0.84,0.6920000000000001
1172,video7457.webm,0.96959925,0.90054196,0.983,0.846
1173,video7458.webm,0.83994865,0.7443144,0.836,0.909
1174,video7461.webm,0.77431667,0.6894733,0.863,0.917
1175,video7462.webm,0.92809755,0.8298364,0.748,0.5329999999999999
1176,video7463.webm,0.91816384,0.81724584,0.9520000000000001,0.7
1177,video7465.webm,0.92122364,0.8261236,0.98,0.7859999999999999
1178,video7466.webm,0.88424754,0.78438824,0.894,0.909
1179,video7468.webm,0.7538772,0.6723833,0.7190000000000001,0.9229999999999999
1180,video7469.webm,0.706409,0.6379011,0.807,0.941
1181,video7470.webm,0.9076958,0.80945146,0.865,0.765
1182,video7471.webm,0.7463004,0.6675223,0.8640000000000001,0.846
1183,video7472.webm,0.91279995,0.8158611,0.922,0.727
1184,video7473.webm,0.7691233,0.68463326,0.828,0.8
1185,video7474.webm,0.85094404,0.75275,0.8420000000000001,0.8
1186,video7475.webm,0.8890892,0.7931969,0.741,0.85
1187,video7477.webm,0.8419025,0.7476381,0.927,0.897
1188,video7478.webm,0.92854476,0.83733344,0.892,0.833
1189,video7479.webm,0.92424965,0.8344078,0.8390000000000001,0.8
1190,video7480.webm,0.9517168,0.86824095,0.889,0.833
1191,video7481.webm,0.7801838,0.69302666,0.9229999999999999,0.846
1192,video7483.webm,0.82582927,0.72692066,0.812,0.8
1193,video7485.webm,0.8598667,0.75737023,0.922,0.833
1194,video7486.webm,0.7829708,0.6924359,0.8,0.636
1195,video7488.webm,0.7888315,0.7051997,0.9209999999999999,1.0
1196,video7489.webm,0.84174114,0.744913,0.909,0.8390000000000001
1197,video7491.webm,0.9549712,0.8762899,0.713,0.818
1198,video7492.webm,0.9060419,0.812899,0.9540000000000001,1.0
1199,video7493.webm,0.8028202,0.70478475,0.953,0.615
